DateTime,PairID,PairName,Open,High,Low,Close,Volume,Spread,Return,SMA20,SMA50,EMA20,EMA50,RSI,MACD,MACDSignal,BBUpper,BBLower,Signal
2023-01-05 13:00:00,1,EUR/USD,1.06692,1.06692,1.06569,1.06611,3873,1.3,-0.00050625791028,1.071054,1.07263,1.0706042880129965,1.0722605983954872,25.632816268244586,-0.0016053950998005,-0.0010234078085499,1.075654427806194,1.066453572193806,HOLD
2023-01-05 14:00:00,1,EUR/USD,1.06541,1.06616,1.0654,1.06594,4498,1.2,-0.0001594582172569,1.0705825,1.0725464,1.0701600634556352,1.0720097748440018,25.221988337040628,-0.0017719839266756,-0.001173123032175,1.075249374221575,1.065915625778425,HOLD
2023-01-05 15:00:00,1,EUR/USD,1.06553,1.06669,1.06553,1.06602,2616,1.3,7.50511285811939e-05,1.0701675,1.0724328,1.069765766356423,1.071772190681703,25.824478548001792,-0.0018759269229264,-0.0013136838103253,1.074906731477782,1.0654282685222178,HOLD
2023-01-05 16:00:00,1,EUR/USD,1.06574,1.0659,1.06432,1.06575,2655,1.5,-0.000253278550121,1.0697800000000002,1.072307,1.0693833077300026,1.0715334280156952,25.089743488493497,-0.0019575241202973,-0.0014424518723197,1.0746319521844307,1.0649280478155696,HOLD
2023-01-05 17:00:00,1,EUR/USD,1.06624,1.06704,1.06622,1.0665,2745,2.0,0.0007037297677692,1.0694785,1.0721876,1.0691087039486007,1.0713339530314692,30.96529774997329,-0.0019393165214252,-0.0015418248021408,1.0743587675131594,1.0645982324868406,SELL
2023-01-05 18:00:00,1,EUR/USD,1.06923,1.06927,1.06923,1.06924,3291,1.0,0.0025691514299108,1.0693605,1.0721207999999998,1.0691212084599102,1.0712510039470995,47.24496304195692,-0.0016843753368795,-0.0015703349090886,1.0741430243334456,1.0645779756665543,SELL
2023-01-05 19:00:00,1,EUR/USD,1.06953,1.07046,1.06849,1.06909,788,1.3,-0.000140286558677,1.0692955,1.0720304,1.069118236198651,1.0711654327851077,46.5971307815496,-0.001477405744009,-0.0015517490760726,1.074055573423803,1.0645354265761966,HOLD
2023-01-05 20:00:00,1,EUR/USD,1.0703,1.07153,1.07023,1.07042,1474,1.6,0.001244048676912,1.069277,1.0719847999999998,1.0692422147218057,1.07113592650855,52.77984950993581,-0.0011923166812868,-0.0014798625971155,1.0740165278245832,1.0645374721754168,HOLD
2023-01-05 21:00:00,1,EUR/USD,1.06974,1.06978,1.06955,1.06958,2025,1.6,-0.0007847387006968,1.069203,1.071919,1.0692743849873578,1.0710743612629612,48.92705125087869,-0.001022377197031,-0.0013883655170986,1.0738745911636187,1.0645314088363815,HOLD
2023-01-05 22:00:00,1,EUR/USD,1.07051,1.07096,1.07008,1.07036,1617,0.9,0.0007292582135043,1.0691525,1.0718972,1.0693777775884632,1.0710461052191484,52.40161540737351,-0.0008153604820497,-0.0012737645100888,1.073750555567302,1.0645544444326978,HOLD
2023-01-05 23:00:00,1,EUR/USD,1.0712,1.07156,1.07062,1.07112,3382,1.3,0.0007100414813707,1.0691615,1.0718616,1.0695437045417504,1.071049027084516,55.57307600432637,-0.0005832492611153,-0.0011356614602941,1.0737741967166723,1.064548803283328,HOLD
2023-01-06 00:00:00,1,EUR/USD,1.06986,1.07029,1.06964,1.06996,3508,1.3,-0.0010829785644932,1.069095,1.0718026,1.069583351946456,1.0710059799839118,50.08746237213567,-0.0004872846377492,-0.0010059860957851,1.073620560738737,1.0645694392612628,HOLD
2023-01-06 01:00:00,1,EUR/USD,1.06905,1.06929,1.06819,1.06862,1240,1.1,-0.0012523832666643,1.0689205,1.07172,1.0694916036851714,1.0709116963332044,44.609493449945326,-0.0005134401648811,-0.0009074769096043,1.073231645903353,1.0646093540966468,HOLD
2023-01-06 02:00:00,1,EUR/USD,1.0678,1.06819,1.06614,1.06726,3312,1.7,-0.0012726694241168,1.068644,1.071603,1.069279069043346,1.070767440302458,39.84630873280032,-0.0006365712455131,-0.0008532957767861,1.072623574851664,1.064664425148336,HOLD
2023-01-06 03:00:00,1,EUR/USD,1.06704,1.06767,1.06704,1.06715,5843,0.8,-0.0001030676686093,1.0684075,1.0714824,1.069076299736502,1.0706245786827264,39.47913113324268,-0.0007345620209882,-0.0008295490256265,1.072144524886189,1.064670475113811,HOLD
2023-01-06 04:00:00,1,EUR/USD,1.06772,1.06839,1.06676,1.06748,3246,2.0,0.0003092348779458,1.068202,1.0713546,1.0689242706294886,1.0705004258943691,41.22881062168814,-0.0007766395570898,-0.0008189671319192,1.0716578391166252,1.064746160883375,HOLD
2023-01-06 05:00:00,1,EUR/USD,1.06676,1.06797,1.06676,1.06728,3928,1.5,-0.0001873571401805,1.068036,1.0712604,1.068767672904154,1.0703733123345678,40.46526244078895,-0.0008167101103651,-0.0008185157276083,1.0713303187459615,1.0647416812540382,HOLD
2023-01-06 06:00:00,1,EUR/USD,1.0687,1.0687,1.06825,1.06838,6855,1.0,0.0010306573720111,1.06802,1.0711534,1.068730751563723,1.0702946543089955,46.35031309309096,-0.0007510478930123,-0.0008050221606891,1.071304356862461,1.064735643137539,HOLD
2023-01-06 07:00:00,1,EUR/USD,1.06959,1.06959,1.06903,1.06947,911,0.9,0.0010202362455304,1.068119,1.0710688,1.068801156369008,1.0702621206350609,51.469628349450986,-0.0006040926185282,-0.0007648362522569,1.071452484063258,1.064785515936742,HOLD
2023-01-06 08:00:00,1,EUR/USD,1.06978,1.07041,1.06978,1.07002,2195,1.1,0.0005142734251546,1.0682875,1.0709874,1.0689172370016868,1.070252570914287,53.86197735172939,-0.0004381978294758,-0.0006995085677007,1.071647517113051,1.064927482886949,HOLD
2023-01-06 09:00:00,1,EUR/USD,1.0687,1.06923,1.06804,1.06851,1240,1.4,-0.0014111885759143,1.0684075,1.0708551999999998,1.0688784524386157,1.0701838559925023,47.010217671290384,-0.000423685412646,-0.0006443439366898,1.0716158819909725,1.0651991180090274,HOLD
2023-01-06 10:00:00,1,EUR/USD,1.06927,1.06927,1.06858,1.06904,2235,1.4,0.0004960178192061,1.0685625,1.070736,1.068893837951777,1.0701387600416126,49.44129822055044,-0.0003652077594302,-0.0005885167012379,1.0715724692689457,1.0655525307310545,HOLD
2023-01-06 11:00:00,1,EUR/USD,1.06906,1.07008,1.06864,1.06917,3365,0.9,0.0001216044301428,1.06872,1.0706186,1.0689201391473666,1.0701005751346295,50.04667227531238,-0.0003048596521022,-0.0005317852914107,1.0715023802759505,1.0659376197240498,HOLD
2023-01-06 12:00:00,1,EUR/USD,1.06972,1.07008,1.0688,1.06913,4246,1.8,-3.741219824726638e-05,1.068889,1.0705118,1.0689401259283349,1.0700623263555185,49.84889120844309,-0.0002572950705534,-0.0004768872472393,1.0713173401738634,1.0664606598261366,HOLD
2023-01-06 13:00:00,1,EUR/USD,1.06797,1.06911,1.06797,1.06853,5282,0.9,-0.0005612039695827,1.0689905,1.0703636,1.0689010662575895,1.0700019515122312,46.85755598479535,-0.000264960483066,-0.0004345018944046,1.0711676400965484,1.0668133599034515,HOLD
2023-01-06 14:00:00,1,EUR/USD,1.06803,1.06879,1.06803,1.06845,3605,1.8,-7.48692128439421e-05,1.068951,1.0702166,1.0688581075081556,1.069940814738215,46.45725510152827,-0.0002743284218371,-0.0004024671998911,1.0711372470125762,1.0667647529874238,HOLD
2023-01-06 15:00:00,1,EUR/USD,1.06896,1.06979,1.06854,1.06911,4090,1.4,0.000617717253966,1.068952,1.0701134,1.068882097298707,1.0699080918707378,50.2344901059955,-0.0002258921525342,-0.0003671521904197,1.07113851869418,1.0667654813058198,HOLD
2023-01-06 16:00:00,1,EUR/USD,1.06916,1.06968,1.06916,1.06957,1736,1.9,0.00043026442555,1.0689094999999995,1.0699832,1.068947611914388,1.069894777896208,52.737095415105934,-0.0001486740822538,-0.0003234565687865,1.0710116462841577,1.066807353715842,HOLD
2023-01-06 17:00:00,1,EUR/USD,1.07054,1.0713,1.07054,1.07069,4643,1.8,0.0010471497891675,1.068965,1.069894,1.069113553803433,1.0699260884096031,58.24310513619,2.863426737942376e-06,-0.0002581925696816,1.0711900438197928,1.0667399561802071,HOLD
2023-01-06 18:00:00,1,EUR/USD,1.0707,1.07104,1.07056,1.07079,3331,1.2,9.3397715491772e-05,1.0689864999999998,1.0697868,1.0692732154909972,1.0699600980941475,58.70567106343674,0.0001295339716547,-0.0001806472614143,1.0712725207785578,1.0667004792214418,HOLD
2023-01-06 19:00:00,1,EUR/USD,1.07041,1.07042,1.07021,1.07028,1135,1.7,-0.0004762838651836,1.0689445,1.0696798,1.0693690998087542,1.0699726897945565,55.33877402022269,0.0001866173447755,-0.0001071943401764,1.0710992851401009,1.0667897148598993,HOLD
2023-01-06 20:00:00,1,EUR/USD,1.07167,1.07218,1.07124,1.07139,3106,1.9,0.0010371117838323,1.069016,1.0696002,1.0695615666367524,1.0700284686127204,60.631035110762426,0.0003177611004143,-2.220325205825509e-05,1.0713850707038834,1.0666469292961165,HOLD
2023-01-06 21:00:00,1,EUR/USD,1.07236,1.07318,1.07216,1.07253,860,1.6,0.0010640383053788,1.0692115000000002,1.0695644,1.069844274766309,1.0701269036420964,65.19292414220868,0.0005078280189299,8.380300213937616e-05,1.0720218186652053,1.0664011813347951,HOLD
2023-01-06 22:00:00,1,EUR/USD,1.07188,1.07283,1.0712,1.07205,2416,1.2,-0.000447539928953,1.069451,1.0695354,1.0700543439640542,1.0702025671507456,61.938511956468055,0.0006126630346452,0.0001895750086405,1.0723695948673977,1.0665324051326022,HOLD
2023-01-06 23:00:00,1,EUR/USD,1.07113,1.07229,1.07113,1.07175,1629,1.6,-0.0002798376941374,1.069681,1.0695198,1.070215835104035,1.0702634424695157,59.92504204365056,0.0006638851918621,0.0002844370452848,1.0725627973558185,1.0667992026441817,BUY
2023-01-07 00:00:00,1,EUR/USD,1.07302,1.07302,1.07278,1.0728,1700,2.0,0.0009797060881735,1.069947,1.0695438,1.0704619461691405,1.0703632171535975,64.29938475534038,0.0007802115521675,0.0003835919466614,1.0729467473226928,1.0669472526773072,BUY
2023-01-07 01:00:00,1,EUR/USD,1.07271,1.07384,1.07234,1.07321,3093,1.0,0.0003821774794929,1.0702435,1.0696002,1.0707236656995929,1.0704751811286142,65.86615109485444,0.0008951656914135,0.0004859066956118,1.0733018804537702,1.0671851195462296,BUY
2023-01-07 02:00:00,1,EUR/USD,1.07293,1.07293,1.0722,1.07254,6064,1.6,-0.0006242953382841,1.0704515,1.0696352,1.0708966499892378,1.0705563811764949,61.143817011123424,0.0009215808638549,0.0005730415292604,1.07354033327488,1.06736266672512,BUY
2023-01-07 03:00:00,1,EUR/USD,1.07171,1.07212,1.07171,1.07193,2096,1.4,-0.0005687433568911,1.0705744999999998,1.0696526,1.070995064312296,1.0706103935007785,57.12792014662139,0.0008831131970914,0.0006350558628266,1.0736929770321433,1.0674560229678562,BUY
2023-01-07 04:00:00,1,EUR/USD,1.07347,1.07456,1.07326,1.07359,3438,1.6,0.0015486085845157,1.0707529999999998,1.069697,1.0712422011269764,1.0707275428092389,64.04806533402231,0.0009753323960988,0.000703111169481,1.0741226593299629,1.0673833406700368,BUY
2023-01-07 05:00:00,1,EUR/USD,1.07339,1.07441,1.07339,1.07395,1589,1.1,0.000335323540644,1.071025,1.0697572000000002,1.0715000868118374,1.0708542274481132,65.35414895512282,0.00106518695491,0.0007755263265668,1.0745030195514125,1.067546980448587,BUY
2023-01-07 06:00:00,1,EUR/USD,1.07399,1.07488,1.07364,1.07391,2956,1.4,-3.72456818288347e-05,1.0712685,1.0698096,1.0717296024162997,1.0709743475084883,65.07128327185552,0.0011202560599055,0.0008444722732346,1.074837260429058,1.067699739570942,BUY
2023-01-07 07:00:00,1,EUR/USD,1.07562,1.07584,1.07501,1.07519,1692,1.5,0.0011919062118801,1.0715695,1.0698712,1.0720591641724369,1.0711400460542702,69.6049048634969,0.0012527431813704,0.0009261264548617,1.075386375554693,1.067752624445307,BUY
2023-01-07 08:00:00,1,EUR/USD,1.07618,1.07618,1.0755,1.07582,4492,1.6,0.0005859429496182,1.071904,1.0699318,1.0724173390932965,1.071323977695692,71.56143094351003,0.0013925237673457,0.0010194059173585,1.0759714434230871,1.0678365565769128,HOLD
2023-01-07 09:00:00,1,EUR/USD,1.07615,1.07691,1.07554,1.07636,3790,1.9,0.0005019427041699,1.0722955,1.0700214,1.0727928306842325,1.0715218864565907,73.15642955230315,0.0015292461778124,0.0011213739694493,1.076493763807816,1.068097236192184,HOLD
2023-01-07 10:00:00,1,EUR/USD,1.07592,1.07626,1.07554,1.07618,3584,1.8,-0.000167230294697,1.072682,1.0701132,1.0731154182971985,1.071704928740529,71.71261453859941,0.0016045785942431,0.0012180148944081,1.0768157856741756,1.0685482143258245,HOLD
2023-01-07 11:00:00,1,EUR/USD,1.07603,1.07603,1.07576,1.07576,1415,2.0,-0.000390269285807,1.0730145,1.0702163999999998,1.0733672832630117,1.071864261560403,68.32421085475488,0.0016118096487771,0.0012967738452819,1.0770131171359636,1.0690158828640364,BUY
2023-01-07 12:00:00,1,EUR/USD,1.075,1.075,1.07395,1.0743,2555,1.7,-0.0013571800401577,1.0732510000000002,1.0703284,1.0734561134417573,1.071959959846031,58.05519296669841,0.0014826395673006,0.0013339469896856,1.0769554292407906,1.0695465707592098,BUY
2023-01-07 13:00:00,1,EUR/USD,1.07492,1.07492,1.07451,1.07453,1449,1.9,0.0002140928977008,1.073443,1.0704692,1.0735583883659396,1.072060927317051,59.09812771631682,0.0013828893374563,0.0013437354592398,1.076991346657251,1.069894653342749,BUY
2023-01-07 14:00:00,1,EUR/USD,1.07372,1.07416,1.07348,1.07405,3185,1.2,-0.0004467069323332,1.073606,1.0706172,1.073605208527311,1.0721390651818166,55.97035570609359,0.0012506874270374,0.0013251258527993,1.0769452358407317,1.0702667641592685,HOLD
2023-01-07 15:00:00,1,EUR/USD,1.07342,1.07356,1.07323,1.0733,2291,0.8,-0.0006982915134304,1.073757,1.070761,1.0735761410452915,1.0721846677440543,51.393431774286135,0.0010730285236948,0.0012747063869784,1.076734509697722,1.0707794903022785,HOLD
2023-01-07 16:00:00,1,EUR/USD,1.07559,1.07559,1.07468,1.07498,1445,1.0,0.0015652660020499,1.0739364999999998,1.0709418,1.0737098419115534,1.0722944637454288,59.4019705633191,0.0010556259239398,0.0012308902943707,1.076749912696358,1.0711230873036417,HOLD
2023-01-07 17:00:00,1,EUR/USD,1.07298,1.07298,1.07209,1.07262,5740,1.1,-0.0021953896816686,1.073941,1.0710738,1.0736060474343516,1.072307249466995,47.54987579821942,0.000841699375141,0.0011530521105247,1.0767456739561008,1.0711363260438993,HOLD
2023-01-07 18:00:00,1,EUR/USD,1.07297,1.07337,1.07233,1.07332,1390,2.0,0.0006526076336448,1.0740045,1.0712252,1.0735788048193158,1.0723470237373396,50.69240147347398,0.0007203415448839,0.0010665099973966,1.0766900202475551,1.0713189797524447,HOLD
2023-01-07 19:00:00,1,EUR/USD,1.07234,1.07306,1.07234,1.07257,2133,0.8,-0.0006987664443036,1.0740455,1.0713466,1.0734827281627082,1.072355780291941,47.41453176701975,0.0005572225434589,0.000964652506609,1.076614604707876,1.071476395292124,HOLD
2023-01-07 20:00:00,1,EUR/USD,1.07159,1.072,1.07119,1.07123,3538,1.7,-0.0012493357076928,1.073967,1.0713864000000002,1.073268182608959,1.0723115719585068,42.168131765036925,0.0003161780546676,0.0008349576162207,1.0767689286215083,1.0711650713784913,HOLD
2023-01-07 21:00:00,1,EUR/USD,1.07142,1.07197,1.0714,1.07172,3503,0.8,0.0004574181081562,1.0738925,1.071439,1.0731207366372195,1.072288342723805,44.58286930708912,0.0001628106853333,0.0007005282300432,1.0768461071167352,1.0709388928832646,HOLD
2023-01-07 22:00:00,1,EUR/USD,1.07239,1.07239,1.07188,1.07193,2125,1.0,0.000195946702497,1.073862,1.0714692,1.0730073331417112,1.0722742724145191,45.630636648698655,5.754780981148677e-05,0.0005719321459969,1.0768826793937831,1.0708413206062164,HOLD
2023-01-07 23:00:00,1,EUR/USD,1.07335,1.07426,1.07335,1.07386,3953,1.8,0.0018004907036839,1.0739585,1.0715548,1.073088539513216,1.0723365328623446,54.20100465742384,0.0001283811944043,0.0004832219556784,1.07684653237517,1.0710704676248302,HOLD
2023-01-08 00:00:00,1,EUR/USD,1.0726,1.0744,1.0726,1.07338,1350,1.6,-0.0004469856405863,1.073948,1.0716152,1.0731162976560669,1.072377500590442,52.00536054980736,0.0001441238040496,0.0004154023253526,1.0768428340194267,1.0710531659805735,HOLD
2023-01-08 01:00:00,1,EUR/USD,1.07419,1.0744,1.07394,1.0742,2240,0.9,0.0007639419404126,1.0739605,1.0716768,1.0732195074073207,1.0724490507741016,55.3341584536329,0.0002202284263752,0.0003763675455571,1.0768574188804712,1.071063581119529,HOLD
2023-01-08 02:00:00,1,EUR/USD,1.07448,1.07482,1.07339,1.07419,2669,1.2,-9.309253397926652e-06,1.0739744999999998,1.0717614,1.0733119352767035,1.0725173963629249,55.283801039352014,0.0002765471085235,0.0003564034581504,1.0768730132395814,1.0710759867604185,HOLD
2023-01-08 03:00:00,1,EUR/USD,1.07414,1.07469,1.07414,1.07422,2855,0.9,2.792802018269924e-05,1.073926,1.0718734,1.0733984176341929,1.0725842337884832,55.41488993173597,0.0003199130605369,0.0003491053786277,1.0767735491216182,1.0710784508783815,HOLD
2023-01-08 04:00:00,1,EUR/USD,1.07335,1.07335,1.07218,1.07315,2240,1.0,-0.0009960715682075,1.0737925,1.0719912,1.0733747588111735,1.0726064426170472,49.806545921421,0.0002648873755268,0.0003322617780075,1.0765201794166523,1.071064820583348,HOLD
2023-01-08 05:00:00,1,EUR/USD,1.07435,1.07435,1.07333,1.07376,3565,1.8,0.0005684200717512,1.0736625,1.0721234,1.073411448449208,1.0726517230971528,52.74288443071109,0.0002674183929634,0.0003192931009987,1.076123076152048,1.071201923847952,HOLD
2023-01-08 06:00:00,1,EUR/USD,1.07455,1.07506,1.07416,1.07472,5760,1.3,0.0008940545373266,1.0735895,1.0722682,1.0735360724095102,1.0727329059554098,57.00569516504443,0.0003429350773598,0.0003240214962709,1.075823155971726,1.071355844028274,BUY
2023-01-08 07:00:00,1,EUR/USD,1.07482,1.07515,1.07376,1.07494,3301,0.9,0.0002047044811672,1.0735485,1.0724214,1.0736697798020742,1.0728195344893745,57.94199224412993,0.0004157423363329,0.0003423656642833,1.0756473213358997,1.0714496786641006,BUY
2023-01-08 08:00:00,1,EUR/USD,1.07437,1.0745,1.07406,1.07424,3871,1.6,-0.0006511991366959,1.0735455,1.0725386,1.073724086488691,1.0728752859049555,53.91852230276571,0.0004122068003564,0.0003563338914979,1.0756401835083198,1.0714508164916805,BUY
2023-01-08 09:00:00,1,EUR/USD,1.07332,1.07521,1.07332,1.07362,4344,2.0,-0.0005771522192434,1.0735,1.0726216,1.0737141734895863,1.072904513995543,50.56909286160551,0.0003552805906841,0.0003561232313352,1.0755461378252762,1.0714538621747236,HOLD
2023-01-08 10:00:00,1,EUR/USD,1.07333,1.07372,1.07333,1.07366,2621,1.8,3.725713008329024e-05,1.0734805,1.0726944,1.0737090141095402,1.072934163915294,50.78152196559252,0.0003098223854915,0.0003468630621664,1.075512685769074,1.071448314230926,HOLD
2023-01-08 11:00:00,1,EUR/USD,1.07127,1.07237,1.07127,1.07187,1899,1.2,-0.0016671944563455,1.073409,1.0727616,1.073533869906004,1.072892400847259,42.06880949851583,0.0001278842203351,0.0003030672938002,1.0755587804539128,1.0712592195460873,HOLD
2023-01-08 12:00:00,1,EUR/USD,1.07196,1.07267,1.07121,1.07211,5111,1.9,0.0002239077500068,1.0732655,1.072823,1.0733982632464485,1.072861696457728,43.469283506587416,3.028002958149756e-06,0.0002430594356318,1.075359075649463,1.0711719243505369,HOLD
2023-01-08 13:00:00,1,EUR/USD,1.07233,1.07294,1.07176,1.07207,3260,1.1,-3.730960442471787e-05,1.073238,1.072881,1.0732717619833283,1.0728306281467643,43.28148239457041,-9.801921012031478e-05,0.0001748437064813,1.075378687739962,1.0710973122600378,HOLD
2023-01-08 14:00:00,1,EUR/USD,1.07378,1.07439,1.07332,1.07365,3816,1.0,0.0014737843610956,1.0732545,1.0729714,1.0733077846519832,1.0728627816463607,52.0869303126757,-5.0030340479789714e-05,0.0001298688970891,1.0754025360797772,1.0711064639202228,HOLD
2023-01-08 15:00:00,1,EUR/USD,1.0734,1.0741,1.0734,1.07393,2906,1.8,0.0002607926232944,1.0733225000000002,1.0730794,1.073367043257152,1.072904659963285,53.465680474476336,1.0474105426760971e-05,0.0001059899387566,1.0754656553840134,1.071179344615987,HOLD
2023-01-08 16:00:00,1,EUR/USD,1.0742,1.07629,1.07414,1.07476,2486,2.0,0.0007728622908382,1.0734990000000002,1.0732056,1.0734997058052964,1.0729774628531683,57.380771869211685,0.0001239693367727,0.0001095858183598,1.0755005184236042,1.0714974815763962,BUY
2023-01-08 17:00:00,1,EUR/USD,1.07391,1.07399,1.07289,1.07356,2092,1.0,-0.0011165283412108,1.073591,1.0732946,1.0735054481096011,1.0730003208580163,50.73474820165001,0.0001157508503715,0.0001108188247622,1.0754185655939057,1.0717634344060945,BUY
2023-01-08 18:00:00,1,EUR/USD,1.07309,1.07376,1.07309,1.07351,4905,1.3,-4.657401542540463e-05,1.07367,1.0733734,1.0735058816229757,1.073020319548507,50.47243316826894,0.0001040041633009,0.0001094558924699,1.0753326966049248,1.0720073033950754,HOLD
2023-01-08 19:00:00,1,EUR/USD,1.07271,1.07332,1.07223,1.07298,3867,1.0,-0.0004937075574515,1.0736260000000002,1.0734192,1.0734557976585453,1.0730187375329396,47.659510470355634,5.133648353550235e-05,9.783201068306073e-05,1.0753126582345065,1.071939341765494,HOLD
2023-01-08 20:00:00,1,EUR/USD,1.07277,1.07374,1.07243,1.07263,4989,1.0,-0.0003261943372663,1.0735885,1.073456,1.073377150262014,1.0730034849871373,45.84253510097904,-1.8432627204134636e-05,7.457908310562166e-05,1.0753278938599489,1.0718491061400512,HOLD
2023-01-08 21:00:00,1,EUR/USD,1.0729,1.07306,1.07259,1.07289,2113,1.9,0.0002423948612289,1.073523,1.0735082,1.073330754998709,1.0729990323694234,47.44541169872329,-5.214423673294277e-05,4.923441913790878e-05,1.0752640123491886,1.0717819876508117,HOLD
2023-01-08 22:00:00,1,EUR/USD,1.07303,1.07372,1.07303,1.07367,4713,1.3,0.0007270083605961,1.073497,1.0735538,1.073363064046612,1.073025357470491,52.03209207122191,-1.5740007882403262e-05,3.6239533733846375e-05,1.075212740073562,1.0717812599264382,SELL
2023-01-08 23:00:00,1,EUR/USD,1.07376,1.07517,1.07247,1.07404,3647,0.8,0.0003446124041839,1.073488,1.073584,1.073427534137702,1.0730651657452062,54.07941818236604,4.247686666292161e-05,3.748700031966143e-05,1.075190311369881,1.071785688630119,HOLD
2023-01-09 00:00:00,1,EUR/USD,1.0749,1.07579,1.0749,1.07524,2182,1.8,0.0011172768239542,1.0735925,1.0736478,1.0736001499348165,1.073150491196675,60.036862960936325,0.0001833308069285,6.665576164144137e-05,1.0754486344240188,1.071736365575981,HOLD
2023-01-09 01:00:00,1,EUR/USD,1.07728,1.07759,1.0768,1.07729,8116,1.5,0.0019065510955693,1.073769,1.0737586,1.0739515642280373,1.0733128940613683,67.73723239823258,0.0004551299817017,0.0001443506056534,1.0762285357285533,1.071309464271447,BUY
2023-01-09 02:00:00,1,EUR/USD,1.07789,1.07808,1.07691,1.07751,4102,1.3,0.0002042161349311,1.0739085,1.0738528,1.0742904628741192,1.073477553847847,68.44004868496843,0.0006804412441967,0.0002515687333621,1.0768393038146609,1.070977696185339,BUY
2023-01-09 03:00:00,1,EUR/USD,1.0766,1.07669,1.07612,1.07628,2627,1.7,-0.0011415207283459,1.0739755,1.0739142000000002,1.0744799426009668,1.0735874969329091,60.50420879059368,0.0007510931878134,0.0003514736242524,1.0770550550003255,1.0708959449996742,BUY
2023-01-09 04:00:00,1,EUR/USD,1.07833,1.07833,1.07788,1.07801,5403,1.8,0.0016073884119374,1.074164,1.0740236,1.074816138544652,1.073760993979127,66.40468403481162,0.0009358935061702,0.0004683576006359,1.0777112490749925,1.0706167509250075,BUY
2023-01-09 05:00:00,1,EUR/USD,1.07711,1.07711,1.07635,1.07669,2615,0.9,-0.0012244784371202,1.0743175,1.0741188,1.0749946015408414,1.0738758986728885,59.14427038940121,0.0009647154820204,0.0005676291769128,1.0780196176372498,1.0706153823627502,BUY
2023-01-09 06:00:00,1,EUR/USD,1.07604,1.07651,1.07592,1.07651,6616,1.3,-0.0001671790394633,1.07446,1.0741772,1.0751389252039418,1.0739792328053008,58.2096380462122,0.0009619439191452,0.0006464921253593,1.078267807768262,1.0706521922317378,BUY
2023-01-09 07:00:00,1,EUR/USD,1.07518,1.07643,1.07518,1.07559,2207,0.9,-0.0008546135196143,1.074646,1.07421,1.0751818847084154,1.074042421321051,53.55162415102515,0.0008754198294949,0.0006922776661864,1.0782894566005428,1.0710025433994572,BUY
2023-01-09 08:00:00,1,EUR/USD,1.07809,1.07809,1.07699,1.07736,4870,1.4,0.0016456084567539,1.0749085,1.074279,1.0753893242603754,1.0741725643470246,60.15739793569738,0.0009388505874099,0.0007415922504311,1.078539760249561,1.071277239750439,BUY
2023-01-09 09:00:00,1,EUR/USD,1.07664,1.07725,1.07664,1.07701,1385,1.3,-0.0003248681963318,1.0751555,1.0743154,1.075543674331072,1.0742838707646667,58.38906456219424,0.0009499276702502,0.0007832593343949,1.078650333186297,1.0716606668137023,BUY
2023-01-09 10:00:00,1,EUR/USD,1.07829,1.07943,1.07736,1.07811,4013,1.9,0.0010213461342047,1.0753785,1.0743612,1.0757880862999083,1.0744339596558192,62.15436962395928,0.001035530197601,0.0008337135070361,1.0790264379106622,1.0717305620893378,BUY
2023-01-09 11:00:00,1,EUR/USD,1.07897,1.07917,1.07882,1.07903,3930,0.9,0.0008533452059622,1.0756335,1.0744146,1.0760968399860509,1.0746142480136671,65.00644245131966,0.0011641871042422,0.0008998082264774,1.0795443069499846,1.0717226930500152,BUY
2023-01-09 12:00:00,1,EUR/USD,1.07685,1.07726,1.07667,1.0772,3261,1.2,-0.0016959676746707,1.0757555,1.074435,1.0762019028446512,1.0747156778799731,55.97088436292806,0.0011057366794826,0.0009409939170784,1.079701771531465,1.0718092284685352,BUY
2023-01-09 13:00:00,1,EUR/USD,1.07851,1.07952,1.07829,1.0787,1348,0.9,0.0013924990716673,1.0760124999999998,1.0744938,1.076439816859711,1.0748719670031892,60.782622499003566,0.0011669993190073,0.0009861949974642,1.0800223422662307,1.072002657733769,BUY
2023-01-09 14:00:00,1,EUR/USD,1.07887,1.07982,1.07887,1.0793,2206,1.5,0.0005562250857513,1.076302,1.0745938000000002,1.076712215254298,1.075045659344873,62.54584337374703,0.0012495612238314,0.0010388682427376,1.0803827626738214,1.0722212373261784,BUY
2023-01-09 15:00:00,1,EUR/USD,1.07945,1.0804,1.07945,1.07964,3077,1.6,0.0003150189937923,1.076635,1.074696,1.0769910518969996,1.0752258734173616,63.54603965832503,0.0013271289700744,0.001096520388205,1.0806636945776589,1.0726063054223411,BUY
2023-01-09 16:00:00,1,EUR/USD,1.07979,1.08007,1.07975,1.07977,2098,1.5,0.0001204105072061,1.0769920000000002,1.0748103999999998,1.0772557136213128,1.0754041161300296,63.94252726526801,0.001383147814338,0.0011538458734316,1.080797026149721,1.0731869738502793,BUY
2023-01-09 17:00:00,1,EUR/USD,1.07897,1.07968,1.0789,1.07906,4340,1.1,-0.0006575474406586,1.0773005,1.0749256,1.077427550419411,1.075547516334847,60.09798623685965,0.001354636677344,0.0011940040342141,1.0807045533192157,1.0738964466807843,BUY
